Optymalny wynik,Optymalna scieżka,Otrzymany wynik,Otrzymana scieżka,Czas wykonania,Blad bezwzgledny,Blad wzgledny (liczbowo),Blad wzgledny (procentowo)
39594,,39594,1-5-7-3-10-6-11-2-4-8-9-1,9648000.000000,0.000000,0.000000,0.000000%
39594,,39594,1-5-7-3-10-6-11-2-4-8-9-1,9544800.000000,0.000000,0.000000,0.000000%
39594,,39594,1-5-7-3-10-6-11-2-4-8-9-1,9585500.000000,0.000000,0.000000,0.000000%
39594,,39594,1-5-7-3-10-6-11-2-4-8-9-1,9552900.000000,0.000000,0.000000,0.000000%
39594,,39594,1-5-7-3-10-6-11-2-4-8-9-1,9531200.000000,0.000000,0.000000,0.000000%
39594,,39594,1-5-7-3-10-6-11-2-4-8-9-1,9706800.000000,0.000000,0.000000,0.000000%
\Dane\ASYM30\GRAF12_30.txt, leastCost,false
32837,,32837,1-4-2-8-6-11-5-7-9-10-3-12-1,9029900.000000,0.000000,0.000000,0.000000%
32837,,32837,1-4-2-8-6-11-5-7-9-10-3-12-1,9104400.000000,0.000000,0.000000,0.000000%
32837,,32837,1-4-2-8-6-11-5-7-9-10-3-12-1,9058700.000000,0.000000,0.000000,0.000000%
32837,,32837,1-4-2-8-6-11-5-7-9-10-3-12-1,9068800.000000,0.000000,0.000000,0.000000%
32837,,32837,1-4-2-8-6-11-5-7-9-10-3-12-1,9076800.000000,0.000000,0.000000,0.000000%
32837,,32837,1-4-2-8-6-11-5-7-9-10-3-12-1,9050600.000000,0.000000,0.000000,0.000000%
32837,,32837,1-4-2-8-6-11-5-7-9-10-3-12-1,9065200.000000,0.000000,0.000000,0.000000%
32837,,32837,1-4-2-8-6-11-5-7-9-10-3-12-1,9079600.000000,0.000000,0.000000,0.000000%
32837,,32837,1-4-2-8-6-11-5-7-9-10-3-12-1,9105700.000000,0.000000,0.000000,0.000000%
32837,,32837,1-4-2-8-6-11-5-7-9-10-3-12-1,9069800.000000,0.000000,0.000000,0.000000%
\Dane\ASYM60\GRAF8_60.txt, leastCost,false
16340,,16340,1-8-5-3-6-7-2-4-1,80100.000000,0.000000,0.000000,0.000000%
16340,,16340,1-8-5-3-6-7-2-4-1,79000.000000,0.000000,0.000000,0.000000%
16340,,16340,1-8-5-3-6-7-2-4-1,82900.000000,0.000000,0.000000,0.000000%
16340,,16340,1-8-5-3-6-7-2-4-1,80300.000000,0.000000,0.000000,0.000000%
