Optymalny wynik,Optymalna scieżka,Otrzymany wynik,Otrzymana scieżka,Czas wykonania,Blad bezwzgledny,Blad wzgledny (liczbowo),Blad wzgledny (procentowo)
29310,,2147483647,340100.000000,2147454337.000000,73266.951109,7326695.110884%
29310,,2147483647,339900.000000,2147454337.000000,73266.951109,7326695.110884%
29310,,2147483647,341900.000000,2147454337.000000,73266.951109,7326695.110884%
29310,,2147483647,339500.000000,2147454337.000000,73266.951109,7326695.110884%
29310,,2147483647,338700.000000,2147454337.000000,73266.951109,7326695.110884%
\Dane\ASYM30\GRAF11_30.txt, nearest-neighbour,false
39594,,2147483647,539500.000000,2147444053.000000,54236.602844,5423660.284387%
39594,,2147483647,537200.000000,2147444053.000000,54236.602844,5423660.284387%
39594,,2147483647,542800.000000,2147444053.000000,54236.602844,5423660.284387%
39594,,2147483647,537900.000000,2147444053.000000,54236.602844,5423660.284387%
39594,,2147483647,537600.000000,2147444053.000000,54236.602844,5423660.284387%
39594,,2147483647,535600.000000,2147444053.000000,54236.602844,5423660.284387%
39594,,2147483647,537100.000000,2147444053.000000,54236.602844,5423660.284387%
39594,,2147483647,537900.000000,2147444053.000000,54236.602844,5423660.284387%
39594,,2147483647,535500.000000,2147444053.000000,54236.602844,5423660.284387%
39594,,2147483647,535600.000000,2147444053.000000,54236.602844,5423660.284387%
\Dane\ASYM30\GRAF12_30.txt, nearest-neighbour,false
32837,,2147483647,822200.000000,2147450810.000000,65397.289947,6539728.994732%
32837,,2147483647,825000.000000,2147450810.000000,65397.289947,6539728.994732%
32837,,2147483647,826100.000000,2147450810.000000,65397.289947,6539728.994732%
32837,,2147483647,821800.000000,2147450810.000000,65397.289947,6539728.994732%
32837,,2147483647,820300.000000,2147450810.000000,65397.289947,6539728.994732%
32837,,2147483647,818600.000000,2147450810.000000,65397.289947,6539728.994732%
32837,,2147483647,818700.000000,2147450810.000000,65397.289947,6539728.994732%
32837,,2147483647,819400.000000,2147450810.000000,65397.289947,6539728.994732%
32837,,2147483647,824900.000000,2147450810.000000,65397.289947,6539728.994732%
32837,,2147483647,825000.000000,2147450810.000000,65397.289947,6539728.994732%
\Dane\ASYM60\GRAF8_60.txt, nearest-neighbour,false
16340,,-2147465375,2-4-6-7-5-1-8-8-2,79300.000000,2147481715.000000,131424.829559,13142482.955936%
16340,,-2147465375,2-4-6-7-5-1-8-8-2,80900.000000,2147481715.000000,131424.829559,13142482.955936%
16340,,-2147465375,2-4-6-7-5-1-8-8-2,78100.000000,2147481715.000000,131424.829559,13142482.955936%
16340,,-2147465375,2-4-6-7-5-1-8-8-2,78300.000000,2147481715.000000,131424.829559,13142482.955936%
16340,,-2147465375,2-4-6-7-5-1-8-8-2,77800.000000,2147481715.000000,131424.829559,13142482.955936%
16340,,-2147465375,2-4-6-7-5-1-8-8-2,81100.000000,2147481715.000000,131424.829559,13142482.955936%
16340,,-2147465375,2-4-6-7-5-1-8-8-2,78000.000000,2147481715.000000,131424.829559,13142482.955936%
16340,,-2147465375,2-4-6-7-5-1-8-8-2,77800.000000,2147481715.000000,131424.829559,13142482.955936%
16340,,-2147465375,2-4-6-7-5-1-8-8-2,80700.000000,2147481715.000000,131424.829559,13142482.955936%
16340,,-2147465375,2-4-6-7-5-1-8-8-2,78100.000000,2147481715.000000,131424.829559,13142482.955936%
\Dane\ASYM60\GRAF9_60.txt, nearest-neighbour,false
15282,,17918,2-6-7-3-5-8-9-1-4-2,142300.000000,2636.000000,0.172491,17.249051%
15282,,17918,2-6-7-3-5-8-9-1-4-2,141600.000000,2636.000000,0.172491,17.249051%
15282,,17918,2-6-7-3-5-8-9-1-4-2,141900.000000,2636.000000,0.172491,17.249051%
15282,,17918,2-6-7-3-5-8-9-1-4-2,138400.000000,2636.000000,0.172491,17.249051%
15282,,17918,2-6-7-3-5-8-9-1-4-2,138800.000000,2636.000000,0.172491,17.249051%
15282,,17918,2-6-7-3-5-8-9-1-4-2,138500.000000,2636.000000,0.172491,17.249051%
15282,,17918,2-6-7-3-5-8-9-1-4-2,141000.000000,2636.000000,0.172491,17.249051%
15282,,17918,2-6-7-3-5-8-9-1-4-2,141400.000000,2636.000000,0.172491,17.249051%
15282,,17918,2-6-7-3-5-8-9-1-4-2,142100.000000,2636.000000,0.172491,17.249051%
15282,,17918,2-6-7-3-5-8-9-1-4-2,139600.000000,2636.000000,0.172491,17.249051%
\Dane\ASYM60\GRAF10_60.txt, nearest-neighbour,false
16789,,2147483647,339600.000000,2147466858.000000,127909.158258,12790915.825838%
16789,,2147483647,337300.000000,2147466858.000000,127909.158258,12790915.825838%
16789,,2147483647,338100.000000,2147466858.000000,127909.158258,12790915.825838%
16789,,2147483647,339800.000000,2147466858.000000,127909.158258,12790915.825838%
16789,,2147483647,338900.000000,2147466858.000000,127909.158258,12790915.825838%
16789,,2147483647,337600.000000,2147466858.000000,127909.158258,12790915.825838%
16789,,2147483647,337400.000000,2147466858.000000,127909.158258,12790915.825838%
16789,,2147483647,338800.000000,2147466858.000000,127909.158258,12790915.825838%
16789,,2147483647,336900.000000,2147466858.000000,127909.158258,12790915.825838%
16789,,2147483647,337600.000000,2147466858.000000,127909.158258,12790915.825838%
\Dane\ASYM60\GRAF11_60.txt, nearest-neighbour,false
20388,,19994,3-10-4-6-2-5-7-1-11-8-9-3,323500.000000,394.000000,0.019325,1.932509%
20388,,19994,3-10-4-6-2-5-7-1-11-8-9-3,323400.000000,394.000000,0.019325,1.932509%
20388,,19994,3-10-4-6-2-5-7-1-11-8-9-3,319700.000000,394.000000,0.019325,1.932509%
20388,,19994,3-10-4-6-2-5-7-1-11-8-9-3,319000.000000,394.000000,0.019325,1.932509%
20388,,19994,3-10-4-6-2-5-7-1-11-8-9-3,321300.000000,394.000000,0.019325,1.932509%
20388,,19994,3-10-4-6-2-5-7-1-11-8-9-3,320400.000000,394.000000,0.019325,1.932509%
20388,,19994,3-10-4-6-2-5-7-1-11-8-9-3,321400.000000,394.000000,0.019325,1.932509%
20388,,19994,3-10-4-6-2-5-7-1-11-8-9-3,320000.000000,394.000000,0.019325,1.932509%
20388,,19994,3-10-4-6-2-5-7-1-11-8-9-3,321100.000000,394.000000,0.019325,1.932509%
20388,,19994,3-10-4-6-2-5-7-1-11-8-9-3,319000.000000,394.000000,0.019325,1.932509%
\Dane\ASYM60\GRAF12_60.txt, nearest-neighbour,false
15782,,15781,1-10-9-2-7-3-5-12-4-6-8-11-1,709700.000000,1.000000,0.000063,0.006336%
15782,,15781,1-10-9-2-7-3-5-12-4-6-8-11-1,710700.000000,1.000000,0.000063,0.006336%
15782,,15781,1-10-9-2-7-3-5-12-4-6-8-11-1,703700.000000,1.000000,0.000063,0.006336%
15782,,15781,1-10-9-2-7-3-5-12-4-6-8-11-1,714000.000000,1.000000,0.000063,0.006336%
15782,,15781,1-10-9-2-7-3-5-12-4-6-8-11-1,705400.000000,1.000000,0.000063,0.006336%
15782,,15781,1-10-9-2-7-3-5-12-4-6-8-11-1,703800.000000,1.000000,0.000063,0.006336%
15782,,15781,1-10-9-2-7-3-5-12-4-6-8-11-1,703900.000000,1.000000,0.000063,0.006336%
15782,,15781,1-10-9-2-7-3-5-12-4-6-8-11-1,709800.000000,1.000000,0.000063,0.006336%
15782,,15781,1-10-9-2-7-3-5-12-4-6-8-11-1,702400.000000,1.000000,0.000063,0.006336%
15782,,15781,1-10-9-2-7-3-5-12-4-6-8-11-1,707200.000000,1.000000,0.000063,0.006336%
\Dane\ASYM100\GRAF8_100.txt, nearest-neighbour,false
20755,,24012,1-6-4-3-7-8-2-5-1,32000.000000,3257.000000,0.156926,15.692604%
20755,,24012,1-6-4-3-7-8-2-5-1,30800.000000,3257.000000,0.156926,15.692604%
20755,,24012,1-6-4-3-7-8-2-5-1,30600.000000,3257.000000,0.156926,15.692604%
20755,,24012,1-6-4-3-7-8-2-5-1,30600.000000,3257.000000,0.156926,15.692604%
20755,,24012,1-6-4-3-7-8-2-5-1,35400.000000,3257.000000,0.156926,15.692604%
20755,,24012,1-6-4-3-7-8-2-5-1,31900.000000,3257.000000,0.156926,15.692604%
20755,,24012,1-6-4-3-7-8-2-5-1,30700.000000,3257.000000,0.156926,15.692604%
20755,,24012,1-6-4-3-7-8-2-5-1,33900.000000,3257.000000,0.156926,15.692604%
20755,,24012,1-6-4-3-7-8-2-5-1,30600.000000,3257.000000,0.156926,15.692604%
20755,,24012,1-6-4-3-7-8-2-5-1,30500.000000,3257.000000,0.156926,15.692604%
\Dane\ASYM100\GRAF9_100.txt, nearest-neighbour,false
