Optymalny wynik,Optymalna scieżka,Otrzymany wynik,Otrzymana scieżka,Czas wykonania,Blad bezwzgledny,Blad wzgledny (liczbowo),Blad wzgledny (procentowo)
39212,,39212,7-8-2-1-3-4-6-9-10-5-7,106667300.000000,0.000000,0.000000,0.000000%
39212,,39212,7-8-2-1-3-4-6-9-10-5-7,109817300.000000,0.000000,0.000000,0.000000%
\Dane\SYM60\GRAF11_60.txt, brute-force,10min,false
32101,,32101,1-8-3-11-9-7-4-6-5-10-2-1,1086282500.000000,0.000000,0.000000,0.000000%
32101,,32101,1-8-3-11-9-7-4-6-5-10-2-1,1082569200.000000,0.000000,0.000000,0.000000%
32101,,32101,1-8-3-11-9-7-4-6-5-10-2-1,1112069300.000000,0.000000,0.000000,0.000000%
32101,,32101,1-8-3-11-9-7-4-6-5-10-2-1,1083407800.000000,0.000000,0.000000,0.000000%
32101,,32101,1-8-3-11-9-7-4-6-5-10-2-1,1082695900.000000,0.000000,0.000000,0.000000%
32101,,32101,1-8-3-11-9-7-4-6-5-10-2-1,1083901700.000000,0.000000,0.000000,0.000000%
32101,,32101,1-8-3-11-9-7-4-6-5-10-2-1,1089665700.000000,0.000000,0.000000,0.000000%
32101,,32101,1-8-3-11-9-7-4-6-5-10-2-1,1083451900.000000,0.000000,0.000000,0.000000%
32101,,32101,1-8-3-11-9-7-4-6-5-10-2-1,1084424500.000000,0.000000,0.000000,0.000000%
32101,,32101,1-8-3-11-9-7-4-6-5-10-2-1,1093162000.000000,0.000000,0.000000,0.000000%
\Dane\SYM60\GRAF12_60.txt, brute-force,10min,false
26906,,26906,5-2-10-8-7-4-3-6-9-1-11-12-5,5459387300.000000,0.000000,0.000000,0.000000%
26906,,26906,5-2-10-8-7-4-3-6-9-1-11-12-5,5453715300.000000,0.000000,0.000000,0.000000%
26906,,26906,5-2-10-8-7-4-3-6-9-1-11-12-5,5454261100.000000,0.000000,0.000000,0.000000%
26906,,26906,5-2-10-8-7-4-3-6-9-1-11-12-5,5456192100.000000,0.000000,0.000000,0.000000%
26906,,26906,5-2-10-8-7-4-3-6-9-1-11-12-5,5455750400.000000,0.000000,0.000000,0.000000%
26906,,26906,5-2-10-8-7-4-3-6-9-1-11-12-5,5453680600.000000,0.000000,0.000000,0.000000%
26906,,26906,5-2-10-8-7-4-3-6-9-1-11-12-5,5454204400.000000,0.000000,0.000000,0.000000%
26906,,26906,5-2-10-8-7-4-3-6-9-1-11-12-5,5454163700.000000,0.000000,0.000000,0.000000%
26906,,26906,5-2-10-8-7-4-3-6-9-1-11-12-5,5457786700.000000,0.000000,0.000000,0.000000%
26906,,26906,5-2-10-8-7-4-3-6-9-1-11-12-5,5455975800.000000,0.000000,0.000000,0.000000%
\Dane\SYM100\GRAF8_100.txt, brute-force,10min,false
12806,,12806,1-5-6-8-3-7-4-2-1,2980600.000000,0.000000,0.000000,0.000000%
12806,,12806,1-5-6-8-3-7-4-2-1,2934800.000000,0.000000,0.000000,0.000000%
12806,,12806,1-5-6-8-3-7-4-2-1,2933700.000000,0.000000,0.000000,0.000000%
12806,,12806,1-5-6-8-3-7-4-2-1,3138600.000000,0.000000,0.000000,0.000000%
12806,,12806,1-5-6-8-3-7-4-2-1,2931300.000000,0.000000,0.000000,0.000000%
12806,,12806,1-5-6-8-3-7-4-2-1,2981900.000000,0.000000,0.000000,0.000000%
12806,,12806,1-5-6-8-3-7-4-2-1,2934700.000000,0.000000,0.000000,0.000000%
12806,,12806,1-5-6-8-3-7-4-2-1,2936900.000000,0.000000,0.000000,0.000000%
12806,,12806,1-5-6-8-3-7-4-2-1,2933900.000000,0.000000,0.000000,0.000000%
12806,,12806,1-5-6-8-3-7-4-2-1,2935900.000000,0.000000,0.000000,0.000000%
\Dane\SYM100\GRAF9_100.txt, brute-force,10min,false
7129,,7129,5-4-6-7-3-1-2-8-9-5,645700.000000,0.000000,0.000000,0.000000%
7129,,7129,5-4-6-7-3-1-2-8-9-5,644400.000000,0.000000,0.000000,0.000000%
7129,,7129,5-4-6-7-3-1-2-8-9-5,779000.000000,0.000000,0.000000,0.000000%
7129,,7129,5-4-6-7-3-1-2-8-9-5,693400.000000,0.000000,0.000000,0.000000%
7129,,7129,5-4-6-7-3-1-2-8-9-5,645100.000000,0.000000,0.000000,0.000000%
7129,,7129,5-4-6-7-3-1-2-8-9-5,686700.000000,0.000000,0.000000,0.000000%
7129,,7129,5-4-6-7-3-1-2-8-9-5,644000.000000,0.000000,0.000000,0.000000%
7129,,7129,5-4-6-7-3-1-2-8-9-5,643100.000000,0.000000,0.000000,0.000000%
7129,,7129,5-4-6-7-3-1-2-8-9-5,681200.000000,0.000000,0.000000,0.000000%
7129,,7129,5-4-6-7-3-1-2-8-9-5,651300.000000,0.000000,0.000000,0.000000%
\Dane\SYM100\GRAF10_100.txt, brute-force,10min,false
16436,,16436,6-8-7-4-2-5-9-3-1-10-6,51464900.000000,0.000000,0.000000,0.000000%
16436,,16436,6-8-7-4-2-5-9-3-1-10-6,53365100.000000,0.000000,0.000000,0.000000%
16436,,16436,6-8-7-4-2-5-9-3-1-10-6,51572900.000000,0.000000,0.000000,0.000000%
16436,,16436,6-8-7-4-2-5-9-3-1-10-6,47955000.000000,0.000000,0.000000,0.000000%
16436,,16436,6-8-7-4-2-5-9-3-1-10-6,47951600.000000,0.000000,0.000000,0.000000%
16436,,16436,6-8-7-4-2-5-9-3-1-10-6,51173000.000000,0.000000,0.000000,0.000000%
16436,,16436,6-8-7-4-2-5-9-3-1-10-6,48231800.000000,0.000000,0.000000,0.000000%
16436,,16436,6-8-7-4-2-5-9-3-1-10-6,48154300.000000,0.000000,0.000000,0.000000%
16436,,16436,6-8-7-4-2-5-9-3-1-10-6,49932000.000000,0.000000,0.000000,0.000000%
16436,,16436,6-8-7-4-2-5-9-3-1-10-6,48021300.000000,0.000000,0.000000,0.000000%
\Dane\SYM100\GRAF11_100.txt, brute-force,10min,false
15619,,15619,6-3-7-11-4-10-8-9-5-1-2-6,2156936100.000000,0.000000,0.000000,0.000000%
15619,,15619,6-3-7-11-4-10-8-9-5-1-2-6,2032548600.000000,0.000000,0.000000,0.000000%
15619,,15619,6-3-7-11-4-10-8-9-5-1-2-6,2025031300.000000,0.000000,0.000000,0.000000%
15619,,15619,6-3-7-11-4-10-8-9-5-1-2-6,2025885600.000000,0.000000,0.000000,0.000000%
15619,,15619,6-3-7-11-4-10-8-9-5-1-2-6,2051588200.000000,0.000000,0.000000,0.000000%
15619,,15619,6-3-7-11-4-10-8-9-5-1-2-6,2023931900.000000,0.000000,0.000000,0.000000%
15619,,15619,6-3-7-11-4-10-8-9-5-1-2-6,2068715700.000000,0.000000,0.000000,0.000000%
15619,,15619,6-3-7-11-4-10-8-9-5-1-2-6,2024488700.000000,0.000000,0.000000,0.000000%
15619,,15619,6-3-7-11-4-10-8-9-5-1-2-6,2071732700.000000,0.000000,0.000000,0.000000%
15619,,15619,6-3-7-11-4-10-8-9-5-1-2-6,2025134200.000000,0.000000,0.000000,0.000000%
\Dane\SYM100\GRAF12_100.txt, brute-force,10min,false
17016,,17016,5-7-6-9-3-2-4-1-8-11-10-12-5,4551972600.000000,0.000000,0.000000,0.000000%
17016,,17016,5-7-6-9-3-2-4-1-8-11-10-12-5,4550581600.000000,0.000000,0.000000,0.000000%
17016,,17016,5-7-6-9-3-2-4-1-8-11-10-12-5,4549451300.000000,0.000000,0.000000,0.000000%
17016,,17016,5-7-6-9-3-2-4-1-8-11-10-12-5,4553717000.000000,0.000000,0.000000,0.000000%
17016,,17016,5-7-6-9-3-2-4-1-8-11-10-12-5,4545910000.000000,0.000000,0.000000,0.000000%
17016,,17016,5-7-6-9-3-2-4-1-8-11-10-12-5,4547742500.000000,0.000000,0.000000,0.000000%
17016,,17016,5-7-6-9-3-2-4-1-8-11-10-12-5,4548634800.000000,0.000000,0.000000,0.000000%
17016,,17016,5-7-6-9-3-2-4-1-8-11-10-12-5,4547534100.000000,0.000000,0.000000,0.000000%
17016,,17016,5-7-6-9-3-2-4-1-8-11-10-12-5,4561473000.000000,0.000000,0.000000,0.000000%
17016,,17016,5-7-6-9-3-2-4-1-8-11-10-12-5,4549658600.000000,0.000000,0.000000,0.000000%
\Dane\ASYM30\GRAF8_30.txt, brute-force,10min,false
28719,,28719,2-3-5-4-7-1-6-8-2,578100.000000,0.000000,0.000000,0.000000%
28719,,28719,2-3-5-4-7-1-6-8-2,691900.000000,0.000000,0.000000,0.000000%
28719,,28719,2-3-5-4-7-1-6-8-2,591200.000000,0.000000,0.000000,0.000000%
28719,,28719,2-3-5-4-7-1-6-8-2,619500.000000,0.000000,0.000000,0.000000%
28719,,28719,2-3-5-4-7-1-6-8-2,577500.000000,0.000000,0.000000,0.000000%
28719,,28719,2-3-5-4-7-1-6-8-2,576600.000000,0.000000,0.000000,0.000000%
28719,,28719,2-3-5-4-7-1-6-8-2,577200.000000,0.000000,0.000000,0.000000%
28719,,28719,2-3-5-4-7-1-6-8-2,577200.000000,0.000000,0.000000,0.000000%
28719,,28719,2-3-5-4-7-1-6-8-2,577500.000000,0.000000,0.000000,0.000000%
28719,,28719,2-3-5-4-7-1-6-8-2,576400.000000,0.000000,0.000000,0.000000%
\Dane\ASYM30\GRAF9_30.txt, brute-force,10min,false
26942,,26942,7-4-6-5-8-3-1-2-9-7,7138900.000000,0.000000,0.000000,0.000000%
26942,,26942,7-4-6-5-8-3-1-2-9-7,7142100.000000,0.000000,0.000000,0.000000%
26942,,26942,7-4-6-5-8-3-1-2-9-7,7144800.000000,0.000000,0.000000,0.000000%
26942,,26942,7-4-6-5-8-3-1-2-9-7,7137700.000000,0.000000,0.000000,0.000000%
